Citation Ticket Number,Status,appl_identifier,Application Type,Appeal Date,Amount Due,Date Close,Judgement ,Judgement Comments,vehicles,addr_city,addr_zip,permit_permission
3723008246,Voided,250534,Online Appeal,4/12/2023 19:24,0,5/26/2023 16:17,Citation Voided,"unpaid parking meter,meters are enforced daily 7am-midnight,space was paid for thru parkmobile(rl)",NULL,Silver Spring,20901,NULL
3822004816,Voided,246910,Appeals Submitted in House,1/18/2023 10:00,0,2/6/2023 14:39,Citation Voided,"one time only,need a valid lot XX permit mon-fri 7am-4pm,lot is free after 4 and weekends,was told they could park there by a staff person (rl)",NULL,Spotsylvania,22553,NULL
3723007283,Voided,248870,Online Appeal,3/1/2023 14:32,0,3/27/2023 13:20,Citation Voided,"unpaid parking meter,meters are enforced daily 7am-midnight,customer paid for the wrong parking space,has receipt for proof(rl)",5EV8882-MD,Gaithersburg,20886,NULL
1223015516,Voided,249292,Online Appeal,3/9/2023 21:27,0,4/17/2023 10:53,Citation Voided,"unpaid parking meter,meters are enforced daily 7am-midnight,customer paid for the wrong parking space(rl)",T1206762-MD,Potomac,20854,NULL
3823006066,Voided,246885,Appeals Submitted in House,1/17/2023 15:34,0,2/6/2023 8:52,Citation Voided,"customer had a valid service permit,forgot to display it(rl)",NULL,Rockville,20850,NULL
1222013048,Voided,241819,Online Appeal,8/30/2022 8:33,0,9/20/2022 11:23,Citation Voided,"one time only,unpaid parking meter,meters are enforcd 7am-midnight,if meter is bagged park at another meter(rl)",NULL,Hyattsville,20782,NULL
822023261,Voided,242252,Online Appeal,9/7/2022 14:36,0,10/4/2022 11:57,Citation Voided,"meter was paid for,has a receipt for proof (rl)",7EN1026-MD,Rockville,20850,NULL
3722002670,Voided,242126,Online Appeal,9/5/2022 22:48,0,9/28/2022 9:53,Citation Voided,"customer paid for the wrong space,parked in space 3629 paid for space 3623,has receipt for proof (rl)",7EN1026-MD,Rockville,20850,NULL
3722003292,Voided,243470,Online Appeal,10/2/2022 13:04,0,11/4/2022 15:46,Citation Voided,"one time only,vehcile was not supposed to be in the lot for football game day parking (rl)",NULL,Laurel,20706,NULL
3722003914,Voided,244131,Online Appeal,10/16/2022 22:51,0,11/17/2022 15:06,Citation Voided,"customer paid for thr wrong space thru parkmobile,parked in space 111 but paid for space 113(rl)",5CT3281-MD,Annapolis,21403,NULL
1222013566,Voided,244123,Online Appeal,10/16/2022 18:23,0,11/17/2022 13:09,Citation Voided,"parking meter was paid for thru parkmobile,has receipt for proof (rl)",NULL,Cherry Hill,8002,NULL
1222014123,Voided,245635,Online Appeal,11/23/2022 17:49,0,12/22/2022 11:16,Citation Voided,"parking meter was paid for thru parkmobile,has receipt for proof (rl)",NULL,Cherry Hill,8002,NULL
822024712,Voided,245312,Online Appeal,11/14/2022 13:14,0,12/15/2022 16:09,Citation Voided,"parking meter was paid for,has receipt for proof(rl)",NULL,Beltsville,20705,NULL
1223015919,Voided,250187,Online Appeal,4/5/2023 12:49,0,5/9/2023 16:02,Citation Voided,"one time only,unpaid parking meter,meters are enforced daily 7am-midnight,customer selected 15 minutes free after citation was issued,this is a valid citation(rl)",3DJ5516-MD,Beltsville,20705,NULL
1223015723,Voided,249734,Online Appeal,3/19/2023 22:04,0,4/26/2023 8:18,Citation Voided,"unpaid parking meter,meters are enforced daily 7am-midnight,customer paid for parking has receipts for proof(rl)",1EW5811-MD,College Park,20740,NULL
3722002529,Voided,242246,Online Appeal,9/7/2022 14:13,0,10/4/2022 11:46,Citation Voided,"one time only,unpaid parking meter,meters are enforced 7am-midnight,on the wrong level for free parking after 4(rl)",NULL,Columbia,21044,NULL
1222013355,Voided,243188,Online Appeal,9/26/2022 12:27,0,10/26/2022 9:16,Citation Voided,"parking meter was paid for,has receipt for proof (rl)",836265-DE,Felton,19943,NULL
3823008465,Voided,250344,Online Appeal,4/9/2023 13:56,0,5/15/2023 11:40,Citation Voided,"one time only,need a valid lot HH permit mon-fri 7am-4pm,need a valid f/s permit after 4 and weekends,validation codes are used for the lower levels(rl)",NULL,California,20619,NULL
3923001639,Voided,249741,Online Appeal,3/20/2023 14:45,0,4/26/2023 9:43,Citation Voided,"unpaid parking meter,meters are enforced daily 7am-midnight,space was paid for through parkmobile,has receipt for proof (rl)",NULL,Ashburn,20148,NULL
1223014882,Voided,247896,PG Court,2/10/2023 13:11,0,3/14/2023 13:50,Citation Voided,citation was voided by PG court (rl),GV3285-DC,WASHINGTON,20011,NULL
3923001632,Voided,249403,Online Appeal,3/13/2023 14:40,0,4/18/2023 18:44,Citation Voided,"one time only,unpaid parking meter,meters are enforced daily 7am-midnight,was told he could park there(rl)",KAK2627-NY,Heath,75032,NULL
1523012140,Voided,249798,Online Appeal,3/23/2023 17:46,0,4/26/2023 11:47,Citation Voided,"one time only,need a valid lot N permit mon-fri 7am-4pm,need a valid f/s permit after 4 and weekends(rl)",UMG9518-MD,Haymarket,20169,NULL
3923002199,Voided,250727,Appeals Submitted in House,4/17/2023 14:21,0,6/12/2023 13:57,Citation Voided,"unpaid parking meter,meters are enforced daily 7am-midnight,customer paid for the wrong space thru parkmobile(rl)",KFY6000-NY,Sherrill,13461,NULL
3722004838,Voided,245231,Online Appeal,11/11/2022 14:37,0,12/14/2022 15:34,Citation Voided,"one time only,citation was issued before payment,has receipt for proof(rl)",2AP8985-MD,Jessup,20794,NULL
3822005642,Voided,246270,Online Appeal,12/14/2022 18:57,0,1/6/2023 12:41,Citation Voided,"one time only,need a valid lot U permit mon-fri 7am-4pm,lot is free after 4 and weekends,wrong level for vistior pay parking (rl)",1BP7013-MD,Bethesda,20817,NULL
722023018,Voided,243469,Online Appeal,10/2/2022 11:29,0,11/4/2022 15:44,Citation Voided,"one time only,vehcile was not supposed to be in the lot for football game day parking (rl)",NULL,HANOVER,21076,NULL
3722005464,Voided,246464,Online Appeal,12/20/2022 20:35,0,1/10/2023 15:53,Citation Voided,"one time only,unpaid parking meter,meters are enforced daily 7am-midnight,had an emergency(rl)",NULL,College,20740,NULL
3723008122,Voided,250294,Online Appeal,4/7/2023 13:23,0,5/12/2023 11:24,Citation Voided,"unpaid parking meter,meters are enforced daily 7am-midnight,citation was issued at the time space was being paid for,has receipt for proof(rl)",3EN0328-MD,Rockville,20853,NULL
3822004716,Voided,244994,Online Appeal,11/5/2022 22:37,0,12/9/2022 16:03,Citation Voided,"parking meter was paid for thru parkmobile,has receipt for proof (rl)",B10117-VA,Potomac,20854,NULL
1522010712,Voided,245595,Online Appeal,11/22/2022 10:28,0,12/22/2022 9:00,Citation Voided,"one time only,need a valid f/s permit to park in this lot 4pm-8pm,lot is free to anyone 8pm-7am mon-fri,was told to park but should have parked in lot L for free parking after 4(rl",8CB0938-MD,Towson,21204,NULL
3822003922,Voided,244261,Appeals Submitted in House,10/19/2022 12:14,0,11/29/2022 16:03,Citation Voided,"one time only,need a valid f/s permit to park in this lot after 4 and weekends,on the wrong level for visitor paid parking (rl)","5BA2913-MD,LFY695-MD",SILVER SPRING,20902,NULL
1523011825,Voided,248349,Online Appeal,2/20/2023 13:39,0,3/13/2023 10:25,Citation Voided,"one time only,unpaid parking meter,meters sre enforced daily 7am-midnight,this is a valid citation was given wrong information(rl)",NULL,Silver Spring,20904,NULL
3823007766,Voided,249342,Online Appeal,3/11/2023 8:39,0,4/18/2023 14:59,Citation Voided,"unpaid parking meter,meters are enforced daily 7am-midnight,paid for the wrong parking space thru parkmobile,has receipt for proof(rl)",30069CK-MD,Towson,21286,NULL
3922000795,Voided,244892,Online Appeal,11/2/2022 15:11,0,12/8/2022 11:37,Citation Voided,"parking meter was paid for thru parkmobile,has receipt for proof (rl)",30069CK-MD,Towson,21286,NULL
3722002776,Voided,242355,Online Appeal,9/9/2022 11:35,0,10/5/2022 13:05,Citation Voided,"customer has a valid handicap placard,forgot to hang it up,has pictures for proof (rl)",TYL5676-VA,Washington,20007,NULL
3922000454,Voided,243436,Online Appeal,9/30/2022 15:12,0,11/4/2022 14:46,Citation Voided,"parking meter was paid for thru parkmobile,has receipt for proof (rl)",4EF3979-MD,LANHAM,20706,NULL
3823007333,Voided,248618,Appeals Submitted in House,2/24/2023 13:44,0,3/24/2023 13:27,Citation Voided,"one time only,no parking sign was posted,but customer paid for the day(rl)",1EY4353-MD,Silver Spring,20902,NULL
1223015007,Voided,248007,Online Appeal,2/14/2023 9:11,0,3/7/2023 10:12,Citation Voided,"parking meter was paid for thru parkmobile,has receipt for proof (rl)",EU8714-DC,Washington,20002,NULL
3723007589,Voided,249307,Online Appeal,3/10/2023 11:27,0,4/18/2023 9:32,Citation Voided,"unpaid parking meter,meters are enforced daily 7am-midnight,paid for parking through parkmobile,paid for space 2128 but parked in space 2126 (rl)",NULL,Adelphi,20783,NULL
3523007863,Voided,249864,Online Appeal,3/28/2023 12:06,0,4/27/2023 9:37,Citation Voided,"one time only,24/7 restricted,need a valid lot LL permit to park in this lot,had an emergency(rl)",NULL,Glen Allen,23060,NULL
3723007904,Voided,249875,Online Appeal,3/28/2023 14:12,0,4/27/2023 10:17,Citation Voided,"one time only unpaid parking meter,meters are enforced daily 7am-midnight,customer paid for the wrong parking space,parked in space 3624 but paid for space 3422,has receipt for proof(rl)",2EE8829-MD,Woodbine,21797,NULL
3823007514,Voided,248684,Online Appeal,2/26/2023 17:39,0,3/17/2023 10:41,Citation Voided,"unpaidparking meter,meters ate enforced daily 7am-midnight,parking space was paid for thru parkmobile,has pic for proof (rl)",98468CJ-MD,Bethesda,20816,NULL
1523011386,Voided,247820,Online Appeal,2/8/2023 16:04,0,2/28/2023 13:01,Citation Voided,"one time only,unpaid parking meter,meters are enforced daily 7am-midnight,parking meter was paid for an hour after citation was issued,valid citation (rl)",NULL,Derby,6418,NULL
822023304,Voided,245089,Appeals Submitted in House,11/8/2022 16:29,0,12/12/2022 16:01,Citation Voided,"parking meter was paid for,has pic proof (rl)",TFX6442-GA,CUMMING,30041,NULL
3723005866,Voided,246937,Online Appeal,1/19/2023 8:37,0,2/7/2023 9:55,Citation Voided,parking meter was paid for with a parking code (rl),6MD3617-MD,College Park,20740,NULL
3823007670,Voided,249312,Online Appeal,3/10/2023 12:03,0,4/18/2023 10:20,Citation Voided,"one time only,need a valid lot 6 permit mon-fri 7am-4pm,lot is free after 4 and wekends,had a permit but not for this lot (rl)",NULL,Haymarket,20169-2623,NULL
822023331,Voided,242301,Online Appeal,9/8/2022 11:18,0,10/4/2022 14:48,Citation Voided,"parking space was paid for,has receipt for proof (rl)",NULL,Boyds,20841,NULL
623010808,Voided,249199,Online Appeal,3/7/2023 20:56,0,4/7/2023 15:58,Citation Voided,"officer error,unpaid parking meter,meters are enforced daily 7am-midnight(rl)",7AK4519-MD,Sykesville,21784,NULL
3822004576,Voided,244910,Online Appeal,11/2/2022 23:35,0,12/8/2022 13:39,Citation Voided,"unpaid parking meter,customer paid for space 1028 thru parkmobile but parked in space 1208,has receipt for proof (rl)",NULL,Gaithersburg,20878,NULL
1522010387,Voided,244908,Online Appeal,11/2/2022 19:17,0,12/8/2022 13:35,Citation Voided,"unpaid parking meter,customer paid for the wrong parking space,paid for space 2158 but parked in space 2159,has receipt for proof(rl)",NULL,Annapolis,21409,NULL
3823007272,Voided,248318,Online Appeal,2/20/2023 7:01,0,3/10/2023 14:35,Citation Voided,"one time only,parked in hearing & speech space that was free on saturdays,(rl)",2EN4801-MD,Hagerstown,21740,NULL
3823005945,Voided,248851,Appeals Submitted in House,3/1/2023 11:23,0,3/27/2023 12:54,Citation Voided,"customer had a valid permit,permit had fell(rl)",5EA6144-MD,GLEN BURNIE,21061,NULL
723025359,Voided,250257,Online Appeal,4/6/2023 17:06,0,5/11/2023 9:48,Citation Voided,"one time only,need a valid permit to park mon-fri 7am-4pm,lot is free after 4 and weekends,was told to park at loading dock but was closed(rl)",4DA2521-MD,Baltimore,21211,NULL
3923002488,Voided,251155,Appeals Submitted in House,4/26/2023 11:40,0,6/7/2023 10:20,Citation Voided,"one time only,need a valid lot N permit mon-fri 7am-4pm,need a valid f/s permit after 4 and weekends,had an emergency(rl)",4EY3089-MD,Silver Spring,20902,NULL
3723008523,Voided,251252,Online Appeal,4/27/2023 15:11,0,6/6/2023 16:05,Citation Voided,"unpaid parking meter,meers are enforced daily 7am-midnight,customer paid for the wrong space,has receipt for proof(rl)",NULL,Poolesville,20837,NULL
3722002968,Voided,242660,Online Appeal,9/14/2022 21:58,0,10/14/2022 8:39,Citation Voided,"one time only,24/7 restricted need a valid lot MM permit to park in this lot (rl)",NULL,White Hall,21161,NULL
3923001193,Voided,248478,Online Appeal,2/22/2023 18:26,0,3/14/2023 15:03,Citation Voided,"unpaid parking meter,meters are enforced daily 7am-midnight,meter was paid for thru parkmobile,customer put in the wrong tag number in parkmobile (rl)",NULL,College park,20740,NULL
3822005378,Voided,246173,Appeals Submitted in House,12/12/2022 15:36,0,1/4/2023 14:25,Citation Voided,"one time only,need a valid lot XX permit to park mon-fri 7am-4pm,lot is free after 4 and weekends,had a validation code,did not know how to use it(rl)",2EF6350-MD,CROFTON,21114,NULL
1223015816,Voided,249848,Online Appeal,3/27/2023 17:27,0,4/26/2023 16:11,Citation Voided,"unpaid parking meter,meters are enforced daily 7am-midnight,parking space was paid for,has receipt for proof (rl)",NULL,Oakton,22124,NULL
3723007114,Voided,248958,Online Appeal,3/2/2023 16:35,0,3/29/2023 12:06,Citation Voided,"customer has a valid handicap placard,sent the pic thru email (rl)",KNE7919-PA,Reading,19606,NULL
1223014990,Voided,247600,Online Appeal,2/3/2023 14:38,0,2/22/2023 12:48,Citation Voided,"unpaid parking meter,meters are enforced daily 7am-midnight,customer paid for the wrong space,paid for space 2128 but parked in space 2126(rl)",NULL,Baltimore,21222,NULL
3722005162,Voided,245607,Online Appeal,11/22/2022 15:20,0,12/22/2022 9:17,Citation Voided,"one time only,need a valid lot PH permit mon-fri 7am-4pm,had an emergency (rl)",NULL,Baltimore,21201,NULL
1223015544,Voided,249761,Online Appeal,3/22/2023 14:34,0,4/26/2023 14:34,Citation Voided,"unpaid parking meter,meters are enforced daily 7am-midnight,had a dashboard flyer,needed a meter hangtag to park at meter(rl)",6CZ9515-MD,Columbia,21044,NULL
1222014562,Voided,246318,Online Appeal,12/15/2022 18:07,0,1/9/2023 14:00,Citation Voided,"unpaid parking meter,customer paid for the wrong space,parked in space 3551, and paid for space 3351 ,has a receipt for proof(rl)",NULL,Charlotte,28203,NULL
722022629,Voided,242759,Online Appeal,9/16/2022 12:02,0,10/14/2022 16:01,Citation Voided,"one time only,need a valid lot 1 permit to park mon-fri 7am-4pm,lot is free after 4 and weekends,shoud have took a pic of both permits (rl)",NULL,Nottingham,21236,NULL
723025506,Voided,250823,Online Appeal,4/18/2023 20:43,0,6/12/2023 14:03,Citation Voided,"unpaid parking meter,meters are enforced daily 7am-midnight,didn't pay for enough time,this is a valid citation (rl)",NULL,Rocky Ridge,21778,NULL
1223015540,Voided,249519,Online Appeal,3/14/2023 16:14,0,4/19/2023 14:31,Citation Voided,"unpaid parking meter,meters are enforced daily 7am-midnight,had a permit but the permit was facing backwards(rl)",NULL,"Washington, D.C., DC, USA",20004,NULL
3822002555,Voided,242354,Appeals Submitted in House,9/9/2022 11:32,0,10/11/2022 10:14,Citation Voided,"unpaid parking meter,meters are enforced 7am-midnight,customer had a parking code for the day 10584064 (rl)",33344M8-MD,BOWIE,20715,NULL
1522010416,Voided,245022,Appeals Submitted in House,11/7/2022 12:33,0,12/12/2022 13:23,Citation Voided,"one time only,need a valid service permit to park in this space,dropping off (rl)","2BZ7720-MD,RDB122-MD",ANNAPOLIS,21401,NULL
3822005433,Voided,246608,Appeals Submitted in House,1/5/2023 11:35,0,1/17/2023 10:31,Citation Voided,"24/7 restricted,need a valid lot SS permit to park in this lot (rl)",GXE1853-NY,Syosset,11791,NULL
3522006674,Voided,243697,Online Appeal,10/5/2022 21:09,0,11/9/2022 11:08,Citation Voided,"one time only,need a valid lot Z permit mon-fri 7am-4pm,lot is free after 4 and weekends,visitor parking was full and didn't know where else to park (rl)",8BV0686-MD,Derwood,20855,NULL
822023383,Voided,242444,Online Appeal,9/12/2022 9:43,0,10/12/2022 10:46,Citation Voided,"parking meter was paid for thru parkmobile,has pic for proof (rl)",NULL,EDGEWATER,21037,NULL
3823007655,Voided,249044,Online Appeal,3/4/2023 21:22,0,4/5/2023 15:09,Citation Voided,"one time only,need a valid lot JJ permit mon-fri 7am-4pm,lot is free after 4 and weekend,vehicle was displaying orientation lot 1 permit (rl)",NULL,Poolesville,20837,NULL
3722003437,Voided,243878,Online Appeal,10/10/2022 21:14,0,11/10/2022 11:20,Citation Voided,"one time only,unpaid parking meter,meters are enforced 7am-midnight,paid after citation was issued,valid citation(rl)",NULL,Hyattsville,20781,NULL
3722002279,Voided,243296,Appeals Submitted in House,9/28/2022 8:39,0,10/27/2022 15:50,Citation Voided,"one time only,customer had a validation code for the day but did nit use the code(rl)",GN3296-DC,WASHINGTON,20024,NULL
